s,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,1.4,1.8,2,0,0.269230769,0.346153846,0.384615385,0,0,0,0.249443826,0.328147265,0.386021303,3,35,32,10.4,9.84,3,1,95,94,37,43.2,1,6.941,79.904,72.963,23.34528,22.623488,6.941,54.8,453.69,398.89,336.334,140.8272,453.69,1,17,16,7.2,7.44,1,2,4,2,2.4,0.64,2,66,128,62,114,19.2,128,0.98,3.44,2.46,1.868,1.0656,0.98,1,2,1,1.4,0.48,1,0,5,5,1.8,2.16,0,0,10,10,2,3.2,0,0,0,0,0,0,0,1,17,16,5.2,5.04,1,0,1,1,0.6,0.48,1,0,2,2,0.6,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.2,0.32,1,9.105,29.48,20.375,17.673,4.7228,16.59333333,0,1.457,1.457,0.2914,0.46624,0,0,0,0,0,0,0,12,229,217,152.6,91.68,229
0,5,0.694090665,0.667453803,0.663126905,0.662989447,0.662983489,1.939226519,3.154696133,0.26519337,1.46961326,0.283980583,0.46197411,0.038834951,0.215210356,0.045085256,0.045085256,0.023739984,0.057450886,0.06588932,3,72,69,15.80110497,12.16550166,8,1,87,86,76.63535912,15.85299594,87,6.941,178.49,171.549,35.53381138,30.88896986,15.9994,54.8,2506,2451.2,381.9300552,455.1879369,54.8,1,16,15,13.64640884,3.569488111,16,2,6,4,2.602209945,0.871707213,2,66,175,109,88.42541436,29.73535606,66,0.98,3.44,2.46,2.849502762,0.782979763,3.44,1,2,1,1.939226519,0.114160129,2,0,4,4,3.154696133,1.120844907,4,0,10,10,0.26519337,0.471780471,0,0,14,14,1.46961326,2.630688929,0,1,18,17,6.828729282,2.41354049,6,0,1,1,0.060773481,0.114160129,0,0,5,5,1.850828729,0.613534385,2,0,8,8,0.839779006,1.503250817,0,0,0,0,0,0,0,1,8,7,2.751381215,1.209181649,2,9.105,24.26,15.155,13.25024204,5.496453536,9.105,0,1.625,1.625,0.269337017,0.449391044,0,0,0,0,0,0,0,2,229,227,43.33701657,55.2547236,12
0,4,0.659066774,0.621293573,0.612777916,0.612285594,0.612245938,1.930612245,2.448979592,0.408163265,0.342857143,0.376292761,0.477326969,0.079554495,0.066825776,0.033659398,0.037816937,0.033493862,0.036212388,0.040327395,3,59,56,16.33877551,12.0618409,8,1,87,86,64.05306122,28.09829238,87,6.941,140.90765,133.96665,36.14967837,28.72725949,15.9994,54.8,1941,1886.2,598.754,686.1974531,54.8,1,16,15,11.0244898,6.092461474,16,2,6,4,2.865306122,1.179641816,2,66,203,137,105.1428571,47.93002915,66,0.98,3.44,2.46,2.61755102,1.007080383,3.44,1,2,1,1.930612245,0.129146189,2,0,4,4,2.448979592,1.899208663,4,0,2,2,0.408163265,0.649729279,0,0,3,3,0.342857143,0.607346939,0,1,6,5,5.130612245,1.064556435,6,0,1,1,0.069387755,0.129146189,0,0,2,2,1.224489796,0.949604332,2,0,8,8,1.632653061,2.598917118,0,0,11,11,1.257142857,2.226938776,0,1,11,10,4.183673469,3.115701791,2,9.105,35.675,26.57,14.20912925,6.249954186,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.0000046,0.00000732,0,12,229,217,85,89.3877551,12
0,5,0.635959468,0.604898176,0.600134066,0.600004623,0.600000035,1.866666667,2.4,0.533333333,0,0.388888889,0.5,0.111111111,0,0.012536655,0.035482223,0.033333333,0.037774538,0.042537038,3,41,38,15.73333333,10.97777778,8,1,87,86,62.2,29.76,87,6.941,92.90638,85.96538,34.32106533,25.63667378,15.9994,54.8,2750,2695.2,645.2593333,734.0937778,54.8,1,16,15,10.8,6.24,16,2,5,3,2.866666667,1.155555556,2,66,195,129,106.4,48.48,66,0.95,3.44,2.49,2.568,1.0464,3.44,1,2,1,1.866666667,0.231111111,2,0,4,4,2.4,1.92,4,0,4,4,0.533333333,0.853333333,0,0,0,0,0,0,0,1,6,5,4.8,1.466666667,6,0,1,1,0.133333333,0.231111111,0,0,2,2,1.2,0.96,2,0,8,8,1.466666667,2.346666667,0,0,0,0,0,0,0,0,8,8,2.8,1.946666667,2,9.105,54.23,45.125,17.23722222,9.990444444,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.000003,0.00000521,0,12,229,217,93.6,97.92,12
0,5,0.632455532,0.603681074,0.600061716,0.600001225,0.600000004,1.8,2.4,0.6,0,0.375,0.5,0.125,0,0.021734011,0.024418126,0.021295885,0.027749184,0.032911823,3,41,38,15.2,11.08,8,1,87,86,62.1,29.88,87,6.941,92.90638,85.96538,33.133078,25.7988292,15.9994,54.8,2750,2695.2,652.349,756.7906,54.8,1,16,15,10.8,6.24,16,2,5,3,2.8,1.12,2,66,195,129,104.3,45.96,66,0.95,3.44,2.49,2.571,1.0428,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,4,4,0.6,0.96,0,0,0,0,0,0,0,1,6,5,4.8,1.48,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,8,8,1.4,2.24,0,0,0,0,0,0,0,0,8,8,2.8,1.88,2,9.105,54.23,45.125,16.03233333,8.3128,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.00000225,0.00000406,0,12,229,217,94.9,99.48,12
0,4,0.618754509,0.544068,0.496673054,0.479297934,0.467945101,1.6,2.057142857,1.428571429,0,0.314606742,0.404494382,0.280898876,0,-0.016396552,0.020097642,0.048562091,0.054331732,0.056882854,3,32,29,9.371428571,6.351020408,8,1,87,86,51.17142857,40.13714286,87,6.941,72.64,65.699,20.26012571,14.55082122,15.9994,54.8,1211.4,1156.6,364.764,283.3956571,54.8,1,16,15,9.657142857,6.925714286,16,2,4,2,2.285714286,0.489795918,2,66,128,62,98.57142857,29.77959184,66,0.98,3.44,2.46,2.241428571,1.095836735,3.44,1,2,1,1.6,0.48,2,0,4,4,2.057142857,1.776326531,4,0,10,10,1.428571429,2.448979592,0,0,0,0,0,0,0,1,14,13,5.085714286,3.268571429,6,0,1,1,0.4,0.48,0,0,4,4,1.371428571,1.175510204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.771428571,0.718367347,2,9.105,23.005,13.9,13.82761905,4.317823129,9.105,0,0.383,0.383,0.043771429,0.077537959,0,0,0,0,0,0,0,12,229,217,128.3428571,106.3706122,12
0,4,0.581180181,0.504858289,0.461008693,0.446640655,0.438304228,1.567226891,1.775910364,0,0,0.468789275,0.531210725,0,0,-0.005365413,0.016400356,0.031428575,0.050078201,0.057104309,3,8,5,5.343137255,2.124210469,3,1,87,86,47.31652661,40.08909446,1,6.941,15.9994,9.0584,11.20737479,3.803773919,6.941,54.8,2348,2293.2,549.2061765,503.8638161,453.69,1,16,15,9.015406162,6.937704494,1,2,2,0,2,0,2,66,128,62,95.71708683,27.94235341,128,0.98,3.44,2.46,2.150168067,1.043693948,0.98,1,2,1,1.567226891,0.49096109,1,0,4,4,1.775910364,1.754474339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.343137255,2.124210469,1,0,1,1,0.432773109,0.49096109,1,0,5,5,1.62745098,1.408634042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.06022409,0.960352769,1,7.1725,16.59333333,9.420833333,12.48757703,3.885993535,16.59333333,0,6.437,6.437,0.682246499,1.074012695,0,0,0,0,0,0,0,12,229,217,140.7352941,91.23257538,229
0,4,0.698322505,0.671264513,0.666814492,0.666672822,0.666666731,1.944444444,3.388888889,1.111111111,0,0.301724138,0.525862069,0.172413793,0,0.001254993,0.015746803,0.040468409,0.05885712,0.066074166,3,32,29,11.55555556,5.691358025,8,1,87,86,80.66666667,9.222222222,87,6.941,72.64,65.699,24.28528256,12.97498591,15.9994,54.8,1211.4,1156.6,249.2216667,259.2288889,54.8,1,16,15,14.77777778,1.703703704,16,2,4,2,2.388888889,0.561728395,2,66,128,62,82.27777778,21.7037037,66,0.98,3.44,2.46,2.936111111,0.671851852,3.44,1,2,1,1.944444444,0.104938272,2,0,4,4,3.388888889,0.814814815,4,0,10,10,1.111111111,1.975308642,0,0,0,0,0,0,0,1,14,13,6.444444444,1.679012346,6,0,1,1,0.055555556,0.104938272,0,0,4,4,2.277777778,0.62345679,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.333333333,0.592592593,2,9.105,23.005,13.9,13.30966931,5.60622575,9.105,0,1.625,1.625,0.313388889,0.45267284,0,0,0,0,0,0,0,2,229,227,46.05555556,60.09259259,12
0,5,0.597727265,0.544207716,0.524986579,0.522320019,0.521790061,1.652173913,2.086956522,0.434782609,0,0.395833333,0.5,0.104166667,0,-0.030896265,0.045045813,0.031201522,0.046257602,0.050680246,3,57,54,15.13043478,13.76937618,8,1,87,86,51.2173913,37.33837429,87,6.941,138.90547,131.96447,34.12532609,33.09713648,15.9994,54.8,2750,2695.2,535.4669565,544.231758,54.8,1,16,15,9.391304348,6.896030246,16,2,6,4,2.739130435,1.156899811,2,66,207,141,108.5652174,44.41587902,66,0.95,3.44,2.49,2.326521739,1.161890359,3.44,1,2,1,1.652173913,0.4536862,2,0,4,4,2.086956522,1.996219282,4,0,4,4,0.434782609,0.718336484,0,0,0,0,0,0,0,1,6,5,4.173913043,2.049149338,6,0,1,1,0.347826087,0.4536862,0,0,2,2,1.043478261,0.998109641,2,0,9,9,1.304347826,2.155009452,0,0,0,0,0,0,0,0,9,9,2.695652174,1.844990548,2,9.105,54.23,45.125,16.22630435,7.430926276,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,112.5652174,104.9376181,12
0,5,0.632455532,0.603681074,0.600061716,0.600001225,0.600000004,1.8,2.4,0.6,0,0.375,0.5,0.125,0,0.027773962,0.028299775,0.021295885,0.033024054,0.035723217,3,41,38,13.4,8.56,8,1,87,86,62,30,87,6.941,92.90638,85.96538,28.378878,19.1429492,15.9994,54.8,2750,2695.2,658.849,765.8906,54.8,1,16,15,10.8,6.24,16,2,5,3,2.7,0.98,2,66,176,110,102.4,43.68,66,0.98,3.44,2.46,2.576,1.0368,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,4,4,0.6,0.96,0,0,0,0,0,0,0,1,6,5,4.8,1.48,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,8,8,1.4,2.24,0,0,0,0,0,0,0,0,8,8,2.8,1.88,2,9.105,37.77,28.665,14.38633333,6.3376,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.00000225,0.00000406,0,12,229,217,94.9,99.48,12
0,4,0.631513677,0.559256017,0.512491224,0.495487734,0.484825623,1.595238095,2.214285714,0,0,0.41875,0.58125,0,0,0.000394997,0.009902016,0.036731544,0.042175043,0.048944873,3,16,13,6.761904762,3.045351474,8,1,88,87,51.47619048,40.861678,87,6.941,32.065,25.124,13.91385119,5.644689059,15.9994,54.8,1687,1632.2,364.185,294.652381,54.8,1,16,15,9.761904762,7.092970522,16,2,3,1,2.119047619,0.209750567,2,66,128,62,96.23809524,28.79818594,66,0.98,3.44,2.46,2.285238095,1.120827664,3.44,1,2,1,1.595238095,0.48185941,2,0,4,4,2.214285714,1.828231293,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.80952381,2.274376417,6,0,1,1,0.404761905,0.48185941,0,0,4,4,1.357142857,1.098639456,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.761904762,0.616780045,2,9.105,25.786875,16.681875,13.67635665,4.353672997,9.105,0,2.202,2.202,0.143059524,0.252057256,0,0,0,0,0,0,0,12,229,217,119.8214286,106.2457483,12
0,5,0.663658959,0.636054948,0.6317195,0.631584781,0.631579009,1.842105263,3,0.368421053,0,0.353535354,0.575757576,0.070707071,0,0.022963226,0.02897981,0.034401136,0.040286268,0.046618476,3,40,37,11.10526316,5.628808864,8,1,87,86,73.05263158,20.75900277,87,6.941,91.224,84.283,23.26400979,12.61277232,15.9994,54.8,2180,2125.2,359.2042105,397.7434903,54.8,1,16,15,13.10526316,4.254847645,16,2,5,3,2.421052632,0.620498615,2,66,175,109,88.57894737,28.52077562,66,0.98,3.44,2.46,2.778947368,0.83501385,3.44,1,2,1,1.842105263,0.265927978,2,0,4,4,3,1.263157895,4,0,5,5,0.368421053,0.659279778,0,0,0,0,0,0,0,1,6,5,5.210526316,1.08033241,6,0,1,1,0.157894737,0.265927978,0,0,3,3,1.736842105,0.731301939,2,0,8,8,0.684210526,1.224376731,0,0,0,0,0,0,0,1,8,7,2.578947368,1.063711911,2,9.105,23.195,14.09,12.87065163,4.933523282,9.105,0,1.625,1.625,0.256578947,0.432132964,0,0,0,0,0,0,0,2,229,227,54.26315789,69.88919668,12
0,4,0.613215344,0.561795146,0.546937065,0.545629307,0.545463201,1.772727273,2.454545455,0.909090909,0.545454545,0.312,0.432,0.16,0.096,-0.01756687,0.030589645,0.025427143,0.047702193,0.05433429,3,60,57,17.86363636,17.51652893,8,1,87,86,58,36.54545455,87,6.941,144.242,137.301,41.0429,42.82104545,15.9994,54.8,1294,1239.2,391.6186364,367.4385124,54.8,1,16,15,10.72727273,6.52892562,16,2,6,4,2.818181818,1.26446281,2,66,201,135,105.1363636,42.69421488,66,0.98,3.44,2.46,2.440909091,1.089917355,3.44,1,2,1,1.772727273,0.351239669,2,0,4,4,2.454545455,1.785123967,4,0,10,10,0.909090909,1.652892562,0,0,4,4,0.545454545,0.94214876,0,1,15,14,5.681818182,2.128099174,6,0,1,1,0.227272727,0.351239669,0,0,3,3,1.363636364,0.991735537,2,0,0,0,0,0,0,0,10,10,1.363636364,2.355371901,0,1,10,9,2.954545455,1.929752066,2,9.105,34.81,25.705,16.35348485,7.907438017,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,100.1363636,96.14876033,12
0,4,0.633100566,0.559241948,0.509777905,0.490469162,0.476829984,1.571428571,2.085714286,0,0,0.4296875,0.5703125,0,0,-0.017544248,0.017544248,0.035634832,0.047703992,0.054097891,3,15,12,6.571428571,3.06122449,8,1,87,86,49.25714286,41.36326531,87,6.941,30.973762,24.032762,13.58101891,5.691444784,15.9994,54.8,1687,1632.2,373.1557143,294.2598367,54.8,1,16,15,9.371428571,7.175510204,16,2,3,1,2.114285714,0.20244898,2,66,128,62,97.6,28.89142857,66,0.98,3.44,2.46,2.218,1.117257143,3.44,1,2,1,1.571428571,0.489795918,2,0,4,4,2.085714286,1.80244898,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.657142857,2.27755102,6,0,1,1,0.428571429,0.489795918,0,0,4,4,1.342857143,1.151020408,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.771428571,0.66122449,2,9.105,22.5702381,13.4652381,13.67057823,4.174242954,9.105,0,1.625,1.625,0.112685714,0.199614694,0,0,0,0,0,0,0,2,229,227,123.1428571,108.5387755,12
0,5,0.686156914,0.660027656,0.655875163,0.655743546,0.655737768,1.912568306,3.114754098,0.267759563,1.300546448,0.289975145,0.472245236,0.04059652,0.197183099,0.040892848,0.041222694,0.035539119,0.041606014,0.049250259,3,72,69,15,10.8852459,8,1,87,86,75.71038251,17.19609424,87,6.941,178.49,171.549,33.49558557,27.5454272,15.9994,54.8,2506,2451.2,388.7156831,461.3371853,54.8,1,16,15,13.49180328,3.783929051,16,2,6,4,2.568306011,0.826062289,2,66,175,109,88.44808743,29.44011466,66,0.98,3.44,2.46,2.832349727,0.796918391,3.44,1,2,1,1.912568306,0.159574786,2,0,4,4,3.114754098,1.160978232,4,0,5,5,0.267759563,0.476992445,0,0,14,14,1.300546448,2.359461316,0,1,18,17,6.595628415,2.118844994,6,0,1,1,0.087431694,0.159574786,0,0,3,3,1.803278689,0.650362806,2,0,8,8,0.825136612,1.469915495,0,0,0,0,0,0,0,1,8,7,2.715846995,1.182597271,2,9.105,22.5702381,13.4652381,13.09502992,5.295286128,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,0,0,0,0,0,2,229,227,46.24043716,59.41055272,12
0,5,0.686156914,0.660027656,0.655875163,0.655743546,0.655737768,1.928961749,3.131147541,0.18579235,0,0.367708333,0.596875,0.035416667,0,0.04565375,0.045655986,0.032665714,0.053795257,0.061152919,3,22,19,10.17486339,3.871659351,8,1,87,86,75.91803279,16.85568396,87,6.941,47.867,40.926,20.95113375,8.484587852,15.9994,54.8,1941,1886.2,315.7944262,342.2877721,54.8,1,16,15,13.60655738,3.595807579,16,2,4,2,2.366120219,0.532174744,2,66,160,94,86.75956284,27.22565619,66,0.98,3.44,2.46,2.853825137,0.768753919,3.44,1,2,1,1.928961749,0.131983636,2,0,4,4,3.131147541,1.139478635,4,0,2,2,0.18579235,0.337065902,0,0,0,0,0,0,0,1,6,5,5.245901639,0.988981457,6,0,1,1,0.071038251,0.131983636,0,0,5,5,1.885245902,0.61811341,2,0,8,8,0.743169399,1.348263609,0,0,0,0,0,0,0,1,8,7,2.699453552,1.158768551,2,9.105,22.5702381,13.4652381,12.66989331,4.675269918,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,0.0000225,0.0000225,0.00000209,0.0000038,0,2,229,227,46.17486339,59.30305473,12
0,4,0.577440473,0.499744661,0.452697573,0.43507411,0.422487628,1.6,2.1875,0,0,0.422442244,0.577557756,0,0,-0.000645559,0.011546004,0.041504505,0.052793273,0.058219167,3,15,12,6.7875,3.03,3,1,87,86,51.6625,40.53,1,6.941,30.973762,24.032762,14.073474,5.71766465,6.941,54.8,453.69,398.89,247.890375,181.9921063,453.69,1,16,15,9.7875,7.03,1,2,3,1,2.125,0.21875,2,66,128,62,96.3625,27.969375,128,0.98,3.44,2.46,2.26475,1.0464875,0.98,1,2,1,1.6,0.48,1,0,4,4,2.1875,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.7875,2.23,1,0,1,1,0.4,0.48,1,0,3,3,1.4125,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8125,0.65,1,9.105,22.5702381,13.4652381,14.27906622,4.009901321,16.59333333,0,6.437,6.437,0.7663625,1.207020938,0,0,0,0,0,0,0,2,229,227,113.475,106.511875,229
0,4,0.682393413,0.65100867,0.645361886,0.645169607,0.645161373,1.951612903,3.064516129,0.14516129,0,0.378125,0.59375,0.028125,0,0.016759875,0.030054737,0.05432396,0.062833005,0.06775781,3,39,36,13.38709677,7.956295525,8,1,87,86,71.30645161,24.02185224,87,6.941,88.90585,81.96485,28.55950435,18.29869959,15.9994,54.8,1799,1744.2,369.6301613,423.1131634,54.8,1,16,15,13.22580645,4.151925078,16,2,5,3,2.596774194,0.827783559,2,66,190,124,93.61290323,35.62955255,66,0.98,3.44,2.46,2.797096774,0.829552549,3.44,1,2,1,1.951612903,0.092091571,2,0,4,4,3.064516129,1.207075963,4,0,1,1,0.14516129,0.24817898,0,0,0,0,0,0,0,1,6,5,5.161290323,1.082206035,6,0,1,1,0.048387097,0.092091571,0,0,3,3,1.774193548,0.686784599,2,0,9,9,1.306451613,2.233610822,0,0,0,0,0,0,0,1,9,8,3.129032258,1.704474506,2,9.105,32.365,23.26,15.01560292,7.626584411,9.105,0,1.625,1.625,0.262096774,0.439646202,0,0,0,0,0,0,0,2,229,227,47.30645161,60.17169615,12
0,5,0.663658959,0.636054948,0.6317195,0.631584781,0.631579009,1.842105263,3,0.368421053,0,0.353535354,0.575757576,0.070707071,0,0.02693853,0.030804929,0.044490211,0.045083794,0.047574163,3,24,21,10.15789474,4.232686981,8,1,87,86,73,20.84210526,87,6.941,51.9961,45.0551,20.98206242,9.249902515,15.9994,54.8,2180,2125.2,349.3621053,382.2033241,54.8,1,16,15,13.10526316,4.254847645,16,2,4,2,2.368421053,0.542936288,2,66,160,94,87.78947368,27.52354571,66,0.98,3.44,2.46,2.79,0.821052632,3.44,1,2,1,1.842105263,0.265927978,2,0,4,4,3,1.263157895,4,0,5,5,0.368421053,0.659279778,0,0,0,0,0,0,0,1,6,5,5.210526316,1.08033241,6,0,1,1,0.157894737,0.265927978,0,0,3,3,1.736842105,0.731301939,2,0,8,8,0.684210526,1.224376731,0,0,0,0,0,0,0,1,8,7,2.578947368,1.063711911,2,9.105,22.5702381,13.4652381,12.52828321,4.465019127,9.105,0,1.625,1.625,0.256578947,0.432132964,0,0,0.0000225,0.0000225,0.00000119,0.00000225,0,2,229,227,54.26315789,69.88919668,12
0,4,0.604152299,0.537745516,0.507774444,0.501991223,0.500301805,1.7,2.7,0,0,0.386363636,0.613636364,0,0,0,0,0.070710678,0.074785593,0.084614113,3,15,12,7.6,2.76,8,1,93,92,60.9,35.94,87,6.941,30.973762,24.032762,15.67798446,5.242190676,15.9994,53.5,453.69,400.19,213.777,175.0047,54.8,1,17,16,11.4,6.24,16,2,3,1,2.15,0.255,2,57,128,71,90.3,27.63,66,0.98,3.98,3,2.5415,1.04235,3.44,1,2,1,1.7,0.42,2,0,5,5,2.7,1.62,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4.4,2.04,6,0,1,1,0.3,0.42,0,0,3,3,1.5,0.95,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8,0.56,2,9.105,22.5702381,13.4652381,13.40141071,4.665801786,9.105,0,1.97,1.97,0.34225,0.5476,0,0,0,0,0,0,0,2,229,227,75.75,91.95,12
0,5,0.663658959,0.636054948,0.6317195,0.631584781,0.631579009,1.894736842,3,0.421052632,0,0.356435644,0.564356436,0.079207921,0,0.029929726,0.032508492,0.030071304,0.039585445,0.04237649,3,26,23,10.26315789,4.387811634,8,1,87,86,73.31578947,20.3434903,87,6.941,55.845,48.904,21.18463611,9.548432155,15.9994,54.8,1941,1886.2,329.9410526,351.5385042,54.8,1,16,15,13.21052632,4.088642659,16,2,4,2,2.368421053,0.542936288,2,66,160,94,87.42105263,27.05817175,66,0.98,3.44,2.46,2.798947368,0.809750693,3.44,1,2,1,1.894736842,0.188365651,2,0,4,4,3,1.263157895,4,0,6,6,0.421052632,0.753462604,0,0,0,0,0,0,0,1,8,7,5.315789474,1.146814404,6,0,1,1,0.105263158,0.188365651,0,0,3,3,1.736842105,0.731301939,2,0,8,8,0.631578947,1.130193906,0,0,0,0,0,0,0,1,8,7,2.473684211,0.908587258,2,9.105,22.5702381,13.4652381,12.50407268,4.480309985,9.105,0,1.625,1.625,0.256578947,0.432132964,0,0,2.1106628,2.1106628,0.111088702,0.210481484,0,2,229,227,54.26315789,69.88919668,12
0,6,0.691755952,0.667065944,0.663118232,0.662989261,0.662983489,1.933701657,3.149171271,0.198895028,0,0.366108787,0.59623431,0.037656904,0,0.045764429,0.045837093,0.04144221,0.046324819,0.051455103,3,40,37,11.77900552,6.174903086,8,1,87,86,75.74585635,17.32730991,87,6.941,91.224,84.283,24.78695406,14.01831973,15.9994,54.8,2128,2073.2,336.8468508,380.4643936,54.8,1,16,15,13.56906077,3.697689326,16,2,5,3,2.458563536,0.668844052,2,66,175,109,88.12707182,29.33976374,66,0.98,3.44,2.46,2.850883978,0.781148317,3.44,1,2,1,1.933701657,0.123805745,2,0,4,4,3.149171271,1.128170691,4,0,2,2,0.198895028,0.356033088,0,0,0,0,0,0,0,1,6,5,5.281767956,0.952351882,6,0,1,1,0.066298343,0.123805745,0,0,3,3,1.82320442,0.624523061,2,0,9,9,0.850828729,1.523030433,0,0,0,0,0,0,0,1,9,8,2.740331492,1.212417203,2,9.105,23.195,14.09,13.22984609,5.469409184,9.105,0,1.625,1.625,0.269337017,0.449391044,0,0,0.0000225,0.0000225,0.000000319,0.000000624,0,2,229,227,43.83425414,56.07887427,12
