formula,source,temperature,target,log_target,family,ChemicalFamily,s,composition,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Li6PO5Cl,10.1002/zaac.201000121,25,1.00E-09,-9,Argyrodite,Oxides and Other Anions,0,Li6 P1 O5 Cl1,4,0.610557995,0.538461538,0.493816788,0.478056718,0.468500468,1.538461538,2.153846154,0,0,0.416666667,0.583333333,0,0,0,0,0.090364155,0.110804219,0.121596839,3,17,14,6.923076923,3.621301775,3,1,94,93,47.53846154,42.95857988,1,6.941,35.453,28.512,14.46690477,6.946989018,6.941,54.8,453.69,398.89,268.08,178.9046154,453.69,1,17,16,9.076923077,7.455621302,1,2,3,1,2.153846154,0.26035503,2,66,128,62,100.5384615,26.56804734,128,0.98,3.44,2.46,2.186923077,1.11408284,0.98,1,2,1,1.538461538,0.49704142,1,0,5,5,2.153846154,1.98816568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,3.692307692,2.485207101,1,0,1,1,0.461538462,0.49704142,1,0,3,3,1.076923077,1.00591716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.538461538,0.579881657,1,9.105,24.4975,15.3925,14.78097985,4.366138349,16.59333333,0,2.493,2.493,0.316769231,0.536071006,0,0,0,0,0,0,0,2,229,227,115.3846154,104.8757396,229
Li3Fe(MoO4)3,10.1039/B301189e,25,5.89E-10,-9.229824822,Lysonite,Oxides,0,Li3 Fe1 Mo3 O12,4,0.671955018,0.638209866,0.631825972,0.631589963,0.631579068,1.684210526,2.526315789,1.105263158,0,0.316831683,0.475247525,0.207920792,0,-0.022523263,0.023427042,0.038968848,0.045484588,0.052360502,3,42,39,13.52631579,10.30470914,8,1,87,86,65.89473684,26.65927978,87,6.941,95.96,89.019,29.29162105,23.84826482,15.9994,54.8,2896,2841.2,658.8247368,827.7580055,54.8,1,16,15,11.63157895,5.51800554,16,2,5,3,2.578947368,0.914127424,2,66,154,88,93.15789474,34.30470914,66,0.98,3.44,2.46,2.764736842,0.852963989,3.44,1,2,1,1.684210526,0.432132964,2,0,4,4,2.526315789,1.861495845,4,0,6,6,1.105263158,1.745152355,0,0,0,0,0,0,0,1,8,7,5.315789474,1.362880886,6,0,1,1,0.315789474,0.432132964,0,0,2,2,1.263157895,0.930747922,2,0,5,5,1,1.578947368,0,0,0,0,0,0,0,1,6,5,2.578947368,1.229916898,2,9.105,16.59333333,7.488333333,11.41263158,2.986759003,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.111087516,0.210481609,0,12,229,217,91.94736842,100.9861496,12
Li0.9Mg0.9In0.1PO4,10.1021/cm504518q,25,5.01E-10,-9.300162274,Olivine,Oxides,0,Li0.9 Mg0.9 In0.1 P1 O4,5,0.625543242,0.587041553,0.579956877,0.579720034,0.579710239,1.869565217,2.768115942,0.144927536,0,0.390909091,0.578787879,0.03030303,0,-0.024399405,0.036383787,0.038523473,0.043103503,0.04558134,3,49,46,9.47826087,3.403906742,8,1,87,86,72.55072464,19.85255198,87,6.941,114.818,107.877,19.50355971,7.339983356,15.9994,54.8,923,868.2,263.5501449,242.0291535,54.8,1,16,15,12.02898551,5.493383743,16,2,5,3,2.31884058,0.452846041,2,66,142,76,90.91304348,28.88468809,66,0.98,3.44,2.46,2.636086957,0.932073094,3.44,1,2,1,1.869565217,0.2268431,2,0,4,4,2.768115942,1.495484142,4,0,10,10,0.144927536,0.285654274,0,0,0,0,0,0,0,1,13,12,4.782608696,1.712665406,6,0,1,1,0.130434783,0.2268431,0,0,5,5,1.666666667,0.869565217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.797101449,0.676748582,2,9.105,24.26,15.155,14.05090407,5.734381532,9.105,0,1.625,1.625,0.235507246,0.402751523,0,0,0,0,0,0,0,2,229,227,64.43478261,78.89098929,12
LiMgPO4,10.1021/cm504518q,90,4.68E-10,-9.329754147,Olivine,,0,Li1 Mg1 P1 O4,4,0.622699849,0.580221157,0.571763001,0.571443518,0.571428735,1.857142857,2.714285714,0,0,0.40625,0.59375,0,0,-0.033198163,0.040250766,0.046423077,0.047067842,0.049789099,3,15,12,8.857142857,2.653061224,8,1,87,86,71.42857143,21.10204082,87,6.941,30.973762,24.032762,18.03105171,5.490473878,15.9994,54.8,923,868.2,273.3128571,249.7289796,54.8,1,16,15,11.71428571,5.836734694,16,2,3,1,2.285714286,0.408163265,2,66,141,75,91.42857143,29.06122449,66,0.98,3.44,2.46,2.605714286,0.953469388,3.44,1,2,1,1.857142857,0.244897959,2,0,4,4,2.714285714,1.551020408,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.571428571,1.755102041,6,0,1,1,0.142857143,0.244897959,0,0,3,3,1.571428571,0.897959184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.714285714,0.693877551,2,9.105,22.89,13.785,14.06765306,5.671603499,9.105,0,1.625,1.625,0.232142857,0.397959184,0,0,0,0,0,0,0,2,229,227,67.57142857,82.24489796,12
LiCrSb(PO4)3,10.1063/1.2357843,30,3.57E-10,-9.447331784,NASICON,Oxides,0,Li1 Cr1 Sb1 P3 O12,5,0.693888666,0.670502578,0.66679843,0.666672487,0.66666673,1.888888889,3.333333333,0.833333333,0,0.311926606,0.550458716,0.137614679,0,-0.017242964,0.046586292,0.034020691,0.044463528,0.050813375,3,51,48,12.16666667,6.574074074,8,1,87,86,79.33333333,12.07407407,87,6.941,121.76,114.819,25.86728811,15.26010505,15.9994,54.8,2180,2125.2,285.9427778,308.1903704,54.8,1,16,15,14.38888889,2.419753086,16,2,5,3,2.444444444,0.641975309,2,66,139,73,84.38888889,24.51851852,66,0.98,3.44,2.46,2.918888889,0.694814815,3.44,1,2,1,1.888888889,0.197530864,2,0,4,4,3.333333333,0.888888889,4,0,10,10,0.833333333,1.481481481,0,0,0,0,0,0,0,1,15,14,6.055555556,0.99382716,6,0,1,1,0.111111111,0.197530864,0,0,3,3,2,0.444444444,2,0,5,5,0.277777778,0.524691358,0,0,0,0,0,0,0,1,6,5,2.388888889,0.672839506,2,9.105,31.56,22.455,13.1285582,5.580139624,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,229,227,43,55,12
Li6NiCl8,10.1002/zaac.19875531020,25,2.69E-10,-9.569675406,Rocksalt,Halides,0,Li6 Ni1 Cl8,3,0.669991708,0.6,0.556539767,0.542965675,0.53626322,1.6,2.666666667,0.533333333,0,0.333333333,0.555555556,0.111111111,0,0,0,0.659966329,0.66785973,0.689495153,3,28,25,12.13333333,7.306666667,17,1,94,93,54.6,42.88,94,6.941,58.6934,51.7524,25.59756,14.925248,35.453,171.6,1728,1556.4,388.196,231.0357333,171.6,1,17,16,10.13333333,7.324444444,17,2,4,2,2.666666667,0.533333333,3,102,128,26,113.8666667,12.65777778,102,0.98,3.16,2.18,2.204666667,1.019022222,3.16,1,2,1,1.6,0.48,2,0,5,5,2.666666667,2.488888889,5,0,8,8,0.533333333,0.995555556,0,0,0,0,0,0,0,1,10,9,4.8,3.04,7,0,1,1,0.4,0.48,0,0,1,1,0.533333333,0.497777778,1,0,2,2,0.133333333,0.248888889,0,0,0,0,0,0,0,1,2,1,1.066666667,0.124444444,1,10.32,24.4975,14.1775,20.39066667,4.380622222,24.4975,0,2.493,2.493,1.3296,1.24096,2.493,0,0.5953947,0.5953947,0.03969298,0.074093563,0,64,229,165,140.7333333,81.84888889,64
Li4SiO4,10.1016/0025-5408(76)90235-X,25,2.00E-10,-9.698970004,LISICON,Oxides,0,Li4 Si1 O4,3,0.638284739,0.561419372,0.510582449,0.49070859,0.476343784,1.555555556,2,0,0,0.4375,0.5625,0,0,-0.031181453,0.031181453,0.03888079,0.054064534,0.062392682,3,14,11,6.444444444,3.061728395,3,1,87,86,47.77777778,41.58024691,1,6.941,28.0855,21.1445,13.31634444,5.66697284,6.941,54.8,1687,1632.2,413.44,318.7911111,54.8,1,16,15,9.111111111,7.209876543,1,2,3,1,2.111111111,0.197530864,2,66,128,62,98.55555556,28.9382716,66,0.98,3.44,2.46,2.175555556,1.123950617,0.98,1,2,1,1.555555556,0.49382716,1,0,4,4,2,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.555555556,2.271604938,1,0,1,1,0.444444444,0.49382716,0,0,4,4,1.333333333,1.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.777777778,0.691358025,1,9.105,20.44,11.335,13.69259259,4.077860082,9.105,0,0.773,0.773,0.085888889,0.152691358,0,0,0,0,0,0,0,12,229,217,132.3333333,106.962963,12
LiF,10.1023/A:1006564921011,270,1.85E-10,-9.733717436,Rocksalt,,0,Li1 F1,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,1.5,2.5,0,0,0.375,0.625,0,0,0,0,1,1,1,3,9,6,6,3,3,1,93,92,47,46,1,6.941,18.9984032,12.0574032,12.9697016,6.0287016,6.941,53.5,453.69,400.19,253.595,200.095,53.5,1,17,16,9,8,1,2,2,0,2,0,2,57,128,71,92.5,35.5,57,0.98,3.98,3,2.48,1.5,0.98,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4,3,1,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,9.7075,16.59333333,6.885833333,13.15041667,3.442916667,9.7075,0,1.97,1.97,0.985,0.985,0,0,0,0,0,0,0,15,229,214,122,107,15
Li4P2S6,10.1021/acs.chemmater.6b04175,25,1.60E-10,-9.795880017,Thio-LISICON,Sulphides,0,Li4 P2 S6,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,1.666666667,2.5,0,0,0.4,0.6,0,0,-0.009673838,0.024007536,0.032821556,0.062812597,0.08482801,3,16,13,11.5,5.666666667,16,1,88,87,58.16666667,38.11111111,88,6.941,32.065,25.124,23.50846033,11.04497356,32.065,317.3,453.69,136.39,398.2933333,36.93111111,388.36,1,16,15,10.83333333,6.555555556,16,2,3,1,2.666666667,0.444444444,3,105,128,23,113,10,105,0.98,2.58,1.6,1.981666667,0.667777778,2.58,1,2,1,1.666666667,0.444444444,2,0,4,4,2.5,1.666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.166666667,2.111111111,6,0,1,1,0.333333333,0.444444444,0,0,3,3,1.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.833333333,0.555555556,2,16.59333333,25.786875,9.193541667,22.18625496,3.728614418,25.786875,0,2.202,2.202,1.371833333,0.914555556,2.202,0,0,0,0,0,0,2,229,227,111.6666667,78.22222222,70
Li0.95Mg0.95In0.05PO4,10.1021/cm504518q,25,1.12E-10,-9.950781977,Olivine,Oxides,0,Li0.95 Mg0.95 In0.05 P1 O4,5,0.623994455,0.583565248,0.575825655,0.575551595,0.575539689,1.863309353,2.741007194,0.071942446,0,0.398461538,0.586153846,0.015384615,0,-0.028589996,0.038337835,0.045193601,0.045529457,0.048223892,3,49,46,9.165467626,3.027068992,8,1,87,86,71.98561151,20.49573003,87,6.941,114.818,107.877,18.76200892,6.411624218,15.9994,54.8,923,868.2,268.4666187,245.947187,54.8,1,16,15,11.8705036,5.670203406,16,2,5,3,2.302158273,0.430412505,2,66,142,76,91.17266187,28.97572589,66,0.98,3.44,2.46,2.620791367,0.942973966,3.44,1,2,1,1.863309353,0.236012629,2,0,4,4,2.741007194,1.523730656,4,0,10,10,0.071942446,0.142849749,0,0,0,0,0,0,0,1,13,12,4.676258993,1.736659593,6,0,1,1,0.136690647,0.236012629,0,0,5,5,1.618705036,0.885047358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.755395683,0.686403395,2,9.105,24.26,15.155,14.05933881,5.702836046,9.105,0,1.625,1.625,0.23381295,0.400341597,0,0,0,0,0,0,0,2,229,227,66.01438849,80.59624243,12
Li3Sc2P3O12,10.1016/j.materresbull.2007.08.007,25,1.00E-10,-10,NASICON,Oxides,0,Li3 Sc2 P3 O12,4,0.644204936,0.607091774,0.600249599,0.600010769,0.600000115,1.85,2.85,0.1,0,0.385416667,0.59375,0.020833333,0,-0.015860047,0.025979547,0.037416574,0.049686905,0.056099756,3,21,18,9.6,3.9,8,1,87,86,65.9,30.45,87,6.941,44.955912,38.014912,19.7824455,8.39208825,15.9994,54.8,1814,1759.2,329.9285,333.94275,54.8,1,16,15,12.3,5.25,16,2,4,2,2.35,0.525,2,66,170,104,91.85,31.02,66,0.98,3.44,2.46,2.6755,0.9174,3.44,1,2,1,1.85,0.255,2,0,4,4,2.85,1.425,4,0,1,1,0.1,0.18,0,0,0,0,0,0,0,1,6,5,4.8,1.5,6,0,1,1,0.15,0.255,0,0,3,3,1.65,0.825,2,0,9,9,0.9,1.62,0,0,0,0,0,0,0,1,9,8,2.7,1.35,2,9.105,22.5702381,13.4652381,13.56103571,5.347242857,9.105,0,1.625,1.625,0.24375,0.414375,0,0,6.35E-06,6.35E-06,6.35E-07,1.14E-06,0,2,229,227,61.25,76.875,12
Li6SiO4Cl2,10.1021/acs.chemmater.1c00157,25,1.00E-10,-10,Argyrodite,Oxides and Other Anions,0,Li6 Si1 O4 Cl2,4,0.580756495,0.508576078,0.473454549,0.465332932,0.462333432,1.538461538,2.153846154,0,0,0.416666667,0.583333333,0,0,0,0,0.18493562,0.190827418,0.197169091,3,17,14,7.538461538,4.189349112,3,1,94,93,47.69230769,43.10059172,1,6.941,35.453,28.512,15.74116154,8.123226036,6.941,54.8,1687,1632.2,382.4261538,266.4856805,453.69,1,17,16,9.076923077,7.455621302,1,2,3,1,2.230769231,0.355029586,2,66,128,62,103.6153846,23.64497041,128,0.98,3.44,2.46,2.143076923,1.111005917,0.98,1,2,1,1.538461538,0.49704142,1,0,5,5,2.153846154,2.01183432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,3.692307692,2.485207101,1,0,1,1,0.461538462,0.49704142,1,0,4,4,1.076923077,1.017751479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.538461538,0.662721893,1,9.105,24.4975,15.3925,15.80115385,4.120710059,16.59333333,0,2.493,2.493,0.443,0.681538462,0,0,0,0,0,0,0,12,229,217,136.6923077,99.10059172,229
(YPO4)0.5(Li3PO4)0.5,10.1016/0167-2738(89)90457-8,25,6.68E-11,-10.1753005,Zircon,Oxides,0,Y0.5 P1 O4 Li1.5,4,0.630840062,0.584519248,0.572387956,0.57151868,0.571431768,1.785714286,2.714285714,0.071428571,0,0.390625,0.59375,0.015625,0,0.052714449,0.052714449,0.025253814,0.046676759,0.052772602,3,39,36,10.14285714,5.510204082,8,1,87,86,62.64285714,33.65306122,87,6.941,88.90585,81.96485,21.40511243,12.37686239,15.9994,54.8,1799,1744.2,302.3621429,282.9281633,54.8,1,16,15,11.71428571,5.836734694,16,2,5,3,2.357142857,0.56122449,2,66,190,124,94,32,66,0.98,3.44,2.46,2.575714286,0.987755102,3.44,1,2,1,1.785714286,0.336734694,2,0,4,4,2.714285714,1.551020408,4,0,1,1,0.071428571,0.132653061,0,0,0,0,0,0,0,1,6,5,4.571428571,1.755102041,6,0,1,1,0.214285714,0.336734694,0,0,3,3,1.571428571,0.897959184,2,0,9,9,0.642857143,1.193877551,0,0,0,0,0,0,0,1,9,8,2.428571429,1.102040816,2,9.105,32.365,23.26,14.29467687,5.931059281,9.105,0,1.625,1.625,0.232142857,0.397959184,0,0,0,0,0,0,0,2,229,227,70.07142857,85.81632653,12
Li0.68Ga0.68Si2.33O6,10.1016/0167-2738(87)90048-8,25,3.15E-11,-10.50228226,Phenakite,Oxides,0,Li0.68 Ga0.68 Si2.33 O6,4,0.671617341,0.631631545,0.620289458,0.619312826,0.619199876,1.929824561,3.027863777,0.701754386,0,0.340991977,0.535010941,0.123997082,0,0.03741574,0.03741574,0.033327202,0.03917549,0.049840042,3,31,28,10.70588235,4.432465246,8,1,87,86,77.88854489,11.33713541,87,6.941,69.723,62.782,22.03995201,9.599710927,15.9994,54.8,1687,1632.2,492.6726522,574.3617586,54.8,1,16,15,14.25593395,2.159834115,16,2,4,2,2.380804954,0.525031391,2,66,128,62,85.10113519,23.65465658,66,0.98,3.44,2.46,2.782683179,0.81401464,3.44,1,2,1,1.929824561,0.130501693,2,0,4,4,3.027863777,1.203883867,4,0,10,10,0.701754386,1.305016928,0,0,0,0,0,0,0,1,13,12,5.659442724,1.451996409,6,0,1,1,0.070175439,0.130501693,0,0,5,5,2.551083591,1.04050328,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.62125903,0.996906155,2,9.105,20.44,11.335,13.04043,4.873597519,9.105,0,0.773,0.773,0.185871001,0.282355122,0,0,0,0,0,0,0,12,229,217,82.5748194,90.00614935,12
Li0.96Ga0.96Si2.04O6,10.1016/0167-2738(87)90048-8,25,2.35E-11,-10.62874643,Phenakite,Oxides,0,Li0.96 Ga0.96 Si2.04 O6,4,0.650713957,0.611799855,0.602981234,0.602455291,0.602410883,1.903614458,2.915662651,0.963855422,0,0.329166667,0.504166667,0.166666667,0,0.013245688,0.015646978,0.044328569,0.048440952,0.055127215,3,31,28,10.96385542,5.106111192,8,1,87,86,75.61445783,14.69473073,87,6.941,69.723,62.782,22.77994578,11.22262302,15.9994,54.8,1687,1632.2,451.4674699,506.5501989,54.8,1,16,15,13.85542169,2.643054144,16,2,4,2,2.397590361,0.555668457,2,66,128,62,86.59036145,24.80766439,66,0.98,3.44,2.46,2.730361446,0.85498621,3.44,1,2,1,1.903614458,0.174190739,2,0,4,4,2.915662651,1.306430541,4,0,10,10,0.963855422,1.741907389,0,0,0,0,0,0,0,1,13,12,5.78313253,1.652489476,6,0,1,1,0.096385542,0.174190739,0,0,5,5,2.506024096,1.092756568,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.602409639,1.034692989,2,9.105,20.44,11.335,13.08839357,4.799269367,9.105,0,0.773,0.773,0.158325301,0.251794455,0,0,0,0,0,0,0,12,229,217,81.96385542,87.7567136,12
LiF,10.1023/A:1006564921011,203,1.41E-11,-10.85087436,Rocksalt,,0,Li1 F1,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,1.5,2.5,0,0,0.375,0.625,0,0,0,0,1,1,1,3,9,6,6,3,3,1,93,92,47,46,1,6.941,18.9984032,12.0574032,12.9697016,6.0287016,6.941,53.5,453.69,400.19,253.595,200.095,53.5,1,17,16,9,8,1,2,2,0,2,0,2,57,128,71,92.5,35.5,57,0.98,3.98,3,2.48,1.5,0.98,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4,3,1,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,9.7075,16.59333333,6.885833333,13.15041667,3.442916667,9.7075,0,1.97,1.97,0.985,0.985,0,0,0,0,0,0,0,15,229,214,122,107,15
LiGaSiO4,10.1016/0167-2738(87)90048-8,25,1.08E-11,-10.9652893,Phenakite,Oxides,0,Li1 Ga1 Si1 O4,4,0.622699849,0.580221157,0.571763001,0.571443518,0.571428735,1.857142857,2.714285714,1.428571429,0,0.30952381,0.452380952,0.238095238,0,-0.021016492,0.022204174,0.022494166,0.030981537,0.041844581,3,31,28,11.42857143,6.326530612,8,1,87,86,71.57142857,20.16326531,87,6.941,69.723,62.782,24.10672857,14.17001224,15.9994,54.8,1687,1632.2,380.4,394.2542857,54.8,1,16,15,13.14285714,3.510204082,16,2,4,2,2.428571429,0.612244898,2,66,128,62,89.28571429,26.6122449,66,0.98,3.44,2.46,2.635714286,0.919183673,3.44,1,2,1,1.857142857,0.244897959,2,0,4,4,2.714285714,1.469387755,4,0,10,10,1.428571429,2.448979592,0,0,0,0,0,0,0,1,13,12,6,2,6,0,1,1,0.142857143,0.244897959,0,0,5,5,2.428571429,1.183673469,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.571428571,1.102040816,2,9.105,20.44,11.335,13.1872619,4.665442177,9.105,0,0.773,0.773,0.110428571,0.189306122,0,0,0,0,0,0,0,12,229,217,81.14285714,83.91836735,12
LiMgPO4,10.1021/cm504518q,25,6.31E-12,-11.19997064,Olivine,Oxides,0,Li1 Mg1 P1 O4,4,0.622699849,0.580221157,0.571763001,0.571443518,0.571428735,1.857142857,2.714285714,0,0,0.40625,0.59375,0,0,-0.033198163,0.040250766,0.046423077,0.047067842,0.049789099,3,15,12,8.857142857,2.653061224,8,1,87,86,71.42857143,21.10204082,87,6.941,30.973762,24.032762,18.03105171,5.490473878,15.9994,54.8,923,868.2,273.3128571,249.7289796,54.8,1,16,15,11.71428571,5.836734694,16,2,3,1,2.285714286,0.408163265,2,66,141,75,91.42857143,29.06122449,66,0.98,3.44,2.46,2.605714286,0.953469388,3.44,1,2,1,1.857142857,0.244897959,2,0,4,4,2.714285714,1.551020408,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.571428571,1.755102041,6,0,1,1,0.142857143,0.244897959,0,0,3,3,1.571428571,0.897959184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.714285714,0.693877551,2,9.105,22.89,13.785,14.06765306,5.671603499,9.105,0,1.625,1.625,0.232142857,0.397959184,0,0,0,0,0,0,0,2,229,227,67.57142857,82.24489796,12
Li2Mg2(MoO4)3,10.1039/B301189e,25,5.35E-12,-11.2712539,Lysonite,Oxides,0,Li2 Mg2 Mo3 O12,4,0.667819871,0.636774875,0.631734714,0.631585099,0.63157901,1.736842105,2.526315789,0.789473684,0,0.34375,0.5,0.15625,0,-0.031677136,0.040244996,0.030508162,0.032970353,0.036078276,3,42,39,13.26315789,9.074792244,8,1,87,86,70.10526316,21.34072022,87,6.941,95.96,89.019,28.54551579,21.28878449,15.9994,54.8,2896,2841.2,636.7884211,773.6903047,54.8,1,16,15,11.36842105,5.850415512,16,2,5,3,2.578947368,0.853185596,2,66,154,88,94.31578947,35.76731302,66,0.98,3.44,2.46,2.754736842,0.865595568,3.44,1,2,1,1.736842105,0.387811634,2,0,4,4,2.526315789,1.861495845,4,0,5,5,0.789473684,1.329639889,0,0,0,0,0,0,0,1,6,5,5.052631579,1.495844875,6,0,1,1,0.263157895,0.387811634,0,0,2,2,1.263157895,0.930747922,2,0,5,5,0.789473684,1.329639889,0,0,0,0,0,0,0,0,6,6,2.315789474,1.163434903,2,9.105,22.89,13.785,12.38403509,4.141939058,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,88.26315789,96.33240997,12
